id,year,year_treated,time_to_treatment,treated,y
E07000196,2007,1000,-1000,0,23.7
E07000196,2008,1000,-1000,0,23.9
E07000196,2009,1000,-1000,0,23.9
E07000196,2010,1000,-1000,0,23.9
E07000196,2011,1000,-1000,0,23.7
E07000196,2012,1000,-1000,0,23.6
E07000196,2013,1000,-1000,0,23.4
E07000196,2014,1000,-1000,0,23.8
E07000196,2015,1000,-1000,0,24.3
E07000196,2016,1000,-1000,0,25.6
E07000196,2017,1000,-1000,0,27
E07000196,2018,1000,-1000,0,29.2
E07000196,2019,1000,-1000,0,31.4
E07000196,2020,1000,-1000,0,33.2
E07000196,2021,1000,-1000,0,34.1
E07000196,2022,1000,-1000,0,34.3
E07000197,2004,1000,-1000,0,21.1
E07000197,2005,1000,-1000,0,21.1
E07000197,2006,1000,-1000,0,21.4
E07000197,2007,1000,-1000,0,21.9
E07000197,2008,1000,-1000,0,22.7
E07000197,2009,1000,-1000,0,23.7
E07000197,2010,1000,-1000,0,24.4
E07000197,2011,1000,-1000,0,24.7
E07000197,2012,1000,-1000,0,25.1
E07000197,2013,1000,-1000,0,26
E07000197,2014,1000,-1000,0,27.2
E07000197,2015,1000,-1000,0,28
E07000197,2016,1000,-1000,0,28.3
E07000197,2017,1000,-1000,0,28.6
E07000197,2018,1000,-1000,0,29.7
E07000197,2019,1000,-1000,0,31.1
E07000197,2020,1000,-1000,0,32.4
E07000197,2021,1000,-1000,0,32.8
E07000197,2022,1000,-1000,0,32.9
E07000198,2004,1000,-1000,0,20.3
E07000198,2005,1000,-1000,0,20.2
E07000198,2006,1000,-1000,0,20.2
E07000198,2007,1000,-1000,0,20.1
E07000198,2008,1000,-1000,0,19.9
E07000198,2009,1000,-1000,0,20.3
E07000198,2010,1000,-1000,0,21.2
E07000198,2011,1000,-1000,0,22.7
E07000198,2012,1000,-1000,0,23.8
E07000198,2013,1000,-1000,0,24.7
E07000198,2014,1000,-1000,0,25
E07000198,2015,1000,-1000,0,25.6
E07000198,2016,1000,-1000,0,26.4
E07000198,2017,1000,-1000,0,27.3
E07000198,2018,1000,-1000,0,27.5
E07000198,2019,1000,-1000,0,27.1
E07000198,2020,1000,-1000,0,27.4
E07000198,2021,1000,-1000,0,28.2
E07000198,2022,1000,-1000,0,29.2
E07000199,2004,1000,-1000,0,18.9
E07000199,2005,1000,-1000,0,18.7
E07000199,2006,1000,-1000,0,19.7
E07000199,2007,1000,-1000,0,20.7
E07000199,2008,1000,-1000,0,22
E07000199,2009,1000,-1000,0,23.6
E07000199,2010,1000,-1000,0,24.3
E07000199,2011,1000,-1000,0,23.9
E07000199,2012,1000,-1000,0,22.5
E07000199,2013,1000,-1000,0,21.6
E07000199,2014,1000,-1000,0,22
E07000199,2015,1000,-1000,0,23.8
E07000199,2016,1000,-1000,0,26.5
E07000199,2017,1000,-1000,0,28.6
E07000199,2018,1000,-1000,0,30.4
E07000199,2019,1000,-1000,0,32.2
E07000199,2020,1000,-1000,0,35.1
E07000199,2021,1000,-1000,0,38.1
E07000199,2022,1000,-1000,0,40.1
E07000200,2004,1000,-1000,0,21.5
E07000200,2005,1000,-1000,0,21.4
E07000200,2006,1000,-1000,0,22
E07000200,2007,1000,-1000,0,22.9
E07000200,2008,1000,-1000,0,24.4
E07000200,2009,1000,-1000,0,25.6
E07000200,2010,1000,-1000,0,26.2
E07000200,2011,1000,-1000,0,25.8
E07000200,2012,1000,-1000,0,25.7
E07000200,2013,1000,-1000,0,26
E07000200,2014,1000,-1000,0,26.9
E07000200,2015,1000,-1000,0,27.7
E07000200,2016,1000,-1000,0,28.5
E07000200,2017,1000,-1000,0,29.4
E07000200,2018,1000,-1000,0,30.7
E07000200,2019,1000,-1000,0,32.4
E07000200,2020,1000,-1000,0,33.9
E07000200,2021,1000,-1000,0,35
E07000200,2022,1000,-1000,0,35.5
E07000202,2004,1000,-1000,0,25.4
E07000202,2005,1000,-1000,0,25
E07000202,2006,1000,-1000,0,27.7
E07000202,2007,1000,-1000,0,28.8
E07000202,2008,1000,-1000,0,29.3
E07000202,2009,1000,-1000,0,29.5
E07000202,2010,1000,-1000,0,29.4
E07000202,2011,1000,-1000,0,29.3
E07000202,2012,1000,-1000,0,29.7
E07000202,2013,1000,-1000,0,30.6
E07000202,2014,1000,-1000,0,32.1
E07000202,2015,1000,-1000,0,33.3
E07000202,2016,1000,-1000,0,34.2
E07000202,2017,1000,-1000,0,34.5
E07000202,2018,1000,-1000,0,35.3
E07000202,2019,1000,-1000,0,36.1
E07000202,2020,1000,-1000,0,37.4
E07000202,2021,1000,-1000,0,38.5
E07000202,2022,1000,-1000,0,39.3
E07000203,2004,1000,-1000,0,23.2
E07000203,2005,1000,-1000,0,23.1
E07000203,2006,1000,-1000,0,24.3
E07000203,2007,1000,-1000,0,25
E07000203,2008,1000,-1000,0,25.3
E07000203,2009,1000,-1000,0,25.3
E07000203,2010,1000,-1000,0,25
E07000203,2011,1000,-1000,0,25
E07000203,2012,1000,-1000,0,25.1
E07000203,2013,1000,-1000,0,25.7
E07000203,2014,1000,-1000,0,26.7
E07000203,2015,1000,-1000,0,28.1
E07000203,2016,1000,-1000,0,29.7
E07000203,2017,1000,-1000,0,30.6
E07000203,2018,1000,-1000,0,31.4
E07000203,2019,1000,-1000,0,32
E07000203,2020,1000,-1000,0,33
E07000203,2021,1000,-1000,0,33.8
E07000203,2022,1000,-1000,0,34.4
E07000207,2004,1000,-1000,0,34.4
E07000207,2005,1000,-1000,0,34.4
E07000207,2006,1000,-1000,0,35.3
E07000207,2007,1000,-1000,0,35.9
E07000207,2008,1000,-1000,0,36.5
E07000207,2009,1000,-1000,0,36.6
E07000207,2010,1000,-1000,0,36.7
E07000207,2011,1000,-1000,0,36.7
E07000207,2012,1000,-1000,0,37.5
E07000207,2013,1000,-1000,0,39.8
E07000207,2014,1000,-1000,0,43
E07000207,2015,1000,-1000,0,47.2
E07000207,2016,1000,-1000,0,51.1
E07000207,2017,1000,-1000,0,56.3
E07000207,2018,1000,-1000,0,61.5
E07000207,2019,1000,-1000,0,66.5
E07000207,2020,1000,-1000,0,69.3
E07000207,2021,1000,-1000,0,69.9
E07000207,2022,1000,-1000,0,69.4
E07000208,2004,1000,-1000,0,26
E07000208,2005,1000,-1000,0,26.1
E07000208,2006,1000,-1000,0,27.8
E07000208,2007,1000,-1000,0,28.6
E07000208,2008,1000,-1000,0,28.8
E07000208,2009,1000,-1000,0,27.9
E07000208,2010,1000,-1000,0,27.6
E07000208,2011,1000,-1000,0,27.7
E07000208,2012,1000,-1000,0,28.9
E07000208,2013,1000,-1000,0,29.8
E07000208,2014,1000,-1000,0,30.5
E07000208,2015,1000,-1000,0,30.9
E07000208,2016,1000,-1000,0,31.4
E07000208,2017,1000,-1000,0,32.2
E07000208,2018,1000,-1000,0,32.9
E07000208,2019,1000,-1000,0,33.1
E07000208,2020,1000,-1000,0,33.5
E07000208,2021,1000,-1000,0,33.9
E07000208,2022,1000,-1000,0,34.5
E07000209,2004,1000,-1000,0,28
E07000209,2005,1000,-1000,0,28.1
E07000209,2006,1000,-1000,0,28.2
E07000209,2007,1000,-1000,0,29.2
E07000209,2008,1000,-1000,0,30.8
E07000209,2009,1000,-1000,0,31.9
E07000209,2010,1000,-1000,0,32.6
E07000209,2011,1000,-1000,0,32.6
E07000209,2012,1000,-1000,0,32.6
E07000209,2013,1000,-1000,0,32.8
E07000209,2014,1000,-1000,0,33.3
E07000209,2015,1000,-1000,0,34.6
E07000209,2016,1000,-1000,0,35.8
E07000209,2017,1000,-1000,0,36.9
E07000209,2018,1000,-1000,0,38.2
E07000209,2019,1000,-1000,0,39.8
E07000209,2020,1000,-1000,0,41.9
E07000209,2021,1000,-1000,0,42.9
E07000209,2022,1000,-1000,0,43.4
E07000210,2004,1000,-1000,0,38.2
E07000210,2005,1000,-1000,0,38
E07000210,2006,1000,-1000,0,39.7
E07000210,2007,1000,-1000,0,40.7
E07000210,2008,1000,-1000,0,40.9
E07000210,2009,1000,-1000,0,40.5
E07000210,2010,1000,-1000,0,41
E07000210,2011,1000,-1000,0,44.3
E07000210,2012,1000,-1000,0,49.7
E07000210,2013,1000,-1000,0,54.3
E07000210,2014,1000,-1000,0,54.8
E07000210,2015,1000,-1000,0,52.3
E07000210,2016,1000,-1000,0,49.7
E07000210,2017,1000,-1000,0,49.1
E07000210,2018,1000,-1000,0,50.4
E07000210,2019,1000,-1000,0,51.5
E07000210,2020,1000,-1000,0,53.3
E07000210,2021,1000,-1000,0,54.7
E07000210,2022,1000,-1000,0,56
E07000211,2004,1000,-1000,0,52
E07000211,2005,1000,-1000,0,51.7
E07000211,2006,1000,-1000,0,55.6
E07000211,2007,1000,-1000,0,58.1
E07000211,2008,1000,-1000,0,60.1
E07000211,2009,1000,-1000,0,60.6
E07000211,2010,1000,-1000,0,60.3
E07000211,2011,1000,-1000,0,60
E07000211,2012,1000,-1000,0,60.3
E07000211,2013,1000,-1000,0,60.7
E07000211,2014,1000,-1000,0,59.3
E07000211,2015,1000,-1000,0,57.1
E07000211,2016,1000,-1000,0,54.2
E07000211,2017,1000,-1000,0,52.6
E07000211,2018,1000,-1000,0,51.2
E07000211,2019,1000,-1000,0,49.9
E07000211,2020,1000,-1000,0,50
E07000211,2021,1000,-1000,0,50.8
E07000211,2022,1000,-1000,0,52.3
E07000212,2004,1000,-1000,0,39.7
E07000212,2005,1000,-1000,0,39.8
E07000212,2006,1000,-1000,0,41.8
E07000212,2007,1000,-1000,0,43.9
E07000212,2008,1000,-1000,0,46.3
E07000212,2009,1000,-1000,0,47
E07000212,2010,1000,-1000,0,47.1
E07000212,2011,1000,-1000,0,47.5
E07000212,2012,1000,-1000,0,49.9
E07000212,2013,1000,-1000,0,53.4
E07000212,2014,1000,-1000,0,56
E07000212,2015,1000,-1000,0,57.9
E07000212,2016,1000,-1000,0,59.2
E07000212,2017,1000,-1000,0,61.3
E07000212,2018,1000,-1000,0,63.7
E07000212,2019,1000,-1000,0,66.5
E07000212,2020,1000,-1000,0,70.3
E07000212,2021,1000,-1000,0,73.1
E07000212,2022,1000,-1000,0,74.8
E07000213,2004,1000,-1000,0,30.5
E07000213,2005,1000,-1000,0,30.3
E07000213,2006,1000,-1000,0,31.7
E07000213,2007,1000,-1000,0,32.9
E07000213,2008,1000,-1000,0,34.1
E07000213,2009,1000,-1000,0,35.4
E07000213,2010,1000,-1000,0,36.4
E07000213,2011,1000,-1000,0,37.8
E07000213,2012,1000,-1000,0,38.6
E07000213,2013,1000,-1000,0,39.8
E07000213,2014,1000,-1000,0,40.6
E07000213,2015,1000,-1000,0,41.9
E07000213,2016,1000,-1000,0,42.2
E07000213,2017,1000,-1000,0,42.4
E07000213,2018,1000,-1000,0,43.6
E07000213,2019,1000,-1000,0,46.8
E07000213,2020,1000,-1000,0,52.2
E07000213,2021,1000,-1000,0,56.3
E07000213,2022,1000,-1000,0,58.6
E07000214,2004,1000,-1000,0,30
E07000214,2005,1000,-1000,0,29.9
E07000214,2006,1000,-1000,0,32.6
E07000214,2007,1000,-1000,0,33.7
E07000214,2008,1000,-1000,0,33.8
E07000214,2009,1000,-1000,0,33.4
E07000214,2010,1000,-1000,0,33.5
E07000214,2011,1000,-1000,0,34
E07000214,2012,1000,-1000,0,33.9
E07000214,2013,1000,-1000,0,33.7
E07000214,2014,1000,-1000,0,33.3
E07000214,2015,1000,-1000,0,33.8
E07000214,2016,1000,-1000,0,34.8
E07000214,2017,1000,-1000,0,36.6
E07000214,2018,1000,-1000,0,40.3
E07000214,2019,1000,-1000,0,43.8
E07000214,2020,1000,-1000,0,47
E07000214,2021,1000,-1000,0,47.8
E07000214,2022,1000,-1000,0,48.1
E07000215,2004,1000,-1000,0,23.3
E07000215,2005,1000,-1000,0,23.1
E07000215,2006,1000,-1000,0,23.6
E07000215,2007,1000,-1000,0,24
E07000215,2008,1000,-1000,0,24.3
E07000215,2009,1000,-1000,0,24.6
E07000215,2010,1000,-1000,0,24.7
E07000215,2011,1000,-1000,0,24.9
E07000215,2012,1000,-1000,0,25.1
E07000215,2013,1000,-1000,0,25.6
E07000215,2014,1000,-1000,0,26.5
E07000215,2015,1000,-1000,0,27.7
E07000215,2016,1000,-1000,0,28.6
E07000215,2017,1000,-1000,0,28.6
E07000215,2018,1000,-1000,0,29
E07000215,2019,1000,-1000,0,29.8
E07000215,2020,1000,-1000,0,32.3
E07000215,2021,1000,-1000,0,34.2
E07000215,2022,1000,-1000,0,35.7
E07000216,2004,1000,-1000,0,28.1
E07000216,2005,1000,-1000,0,28.1
E07000216,2006,1000,-1000,0,29.2
E07000216,2007,1000,-1000,0,30.1
E07000216,2008,1000,-1000,0,30.7
E07000216,2009,1000,-1000,0,31.1
E07000216,2010,1000,-1000,0,31.4
E07000216,2011,1000,-1000,0,31.5
E07000216,2012,1000,-1000,0,31.6
E07000216,2013,1000,-1000,0,31.6
E07000216,2014,1000,-1000,0,31.4
E07000216,2015,1000,-1000,0,31.4
E07000216,2016,1000,-1000,0,31.9
E07000216,2017,1000,-1000,0,33.1
E07000216,2018,1000,-1000,0,34.7
E07000216,2019,1000,-1000,0,36.4
E07000216,2020,1000,-1000,0,38.3
E07000216,2021,1000,-1000,0,39.8
E07000216,2022,1000,-1000,0,40.9
E07000217,2004,1000,-1000,0,28
E07000217,2005,1000,-1000,0,27.9
E07000217,2006,1000,-1000,0,30.1
E07000217,2007,1000,-1000,0,31.4
E07000217,2008,1000,-1000,0,32.4
E07000217,2009,1000,-1000,0,32.8
E07000217,2010,1000,-1000,0,32.9
E07000217,2011,1000,-1000,0,33.3
E07000217,2012,1000,-1000,0,33.9
E07000217,2013,1000,-1000,0,34.9
E07000217,2014,1000,-1000,0,35.3
E07000217,2015,1000,-1000,0,35.8
E07000217,2016,1000,-1000,0,36.2
E07000217,2017,1000,-1000,0,36.9
E07000217,2018,1000,-1000,0,37.3
E07000217,2019,1000,-1000,0,38
E07000217,2020,1000,-1000,0,39.8
E07000217,2021,1000,-1000,0,41.8
E07000217,2022,1000,-1000,0,43.3
E07000218,2004,1000,-1000,0,32
E07000218,2005,1000,-1000,0,31.9
E07000218,2006,1000,-1000,0,30.3
E07000218,2007,1000,-1000,0,28.8
E07000218,2008,1000,-1000,0,27.3
E07000218,2009,1000,-1000,0,26.7
E07000218,2010,1000,-1000,0,27.4
E07000218,2011,1000,-1000,0,29.3
E07000218,2012,1000,-1000,0,31.4
E07000218,2013,1000,-1000,0,32.5
E07000218,2014,1000,-1000,0,31.7
E07000218,2015,1000,-1000,0,30.6
E07000218,2016,1000,-1000,0,30.4
E07000218,2017,1000,-1000,0,31.9
E07000218,2018,1000,-1000,0,34
E07000218,2019,1000,-1000,0,36.1
E07000218,2020,1000,-1000,0,37.8
E07000218,2021,1000,-1000,0,39
E07000218,2022,1000,-1000,0,39.7
E07000219,2004,1000,-1000,0,17.4
E07000219,2005,1000,-1000,0,17.3
E07000219,2006,1000,-1000,0,18.4
E07000219,2007,1000,-1000,0,19.1
E07000219,2008,1000,-1000,0,19.4
E07000219,2009,1000,-1000,0,19.2
E07000219,2010,1000,-1000,0,19.4
E07000219,2011,1000,-1000,0,20.1
E07000219,2012,1000,-1000,0,21.6
E07000219,2013,1000,-1000,0,22.7
E07000219,2014,1000,-1000,0,23.2
E07000219,2015,1000,-1000,0,23.2
E07000219,2016,1000,-1000,0,23.5
E07000219,2017,1000,-1000,0,24.5
E07000219,2018,1000,-1000,0,26
E07000219,2019,1000,-1000,0,27.2
E07000219,2020,1000,-1000,0,28.3
E07000219,2021,1000,-1000,0,28.9
E07000219,2022,1000,-1000,0,29.5
E07000220,2004,1000,-1000,0,26.1
E07000220,2005,1000,-1000,0,26.1
E07000220,2006,1000,-1000,0,27.4
E07000220,2007,1000,-1000,0,28.4
E07000220,2008,1000,-1000,0,29.1
E07000220,2009,1000,-1000,0,29.1
E07000220,2010,1000,-1000,0,29.4
E07000220,2011,1000,-1000,0,29.6
E07000220,2012,1000,-1000,0,30
E07000220,2013,1000,-1000,0,30.2
E07000220,2014,1000,-1000,0,30.8
E07000220,2015,1000,-1000,0,31.7
E07000220,2016,1000,-1000,0,33.2
E07000220,2017,1000,-1000,0,34.4
E07000220,2018,1000,-1000,0,35.4
E07000220,2019,1000,-1000,0,35.4
E07000220,2020,1000,-1000,0,35.7
E07000220,2021,1000,-1000,0,35.7
E07000220,2022,1000,-1000,0,36.1
E07000221,2004,1000,-1000,0,25.8
E07000221,2005,1000,-1000,0,25.5
E07000221,2006,1000,-1000,0,26.9
E07000221,2007,1000,-1000,0,26.9
E07000221,2008,1000,-1000,0,27.1
E07000221,2009,1000,-1000,0,27.3
E07000221,2010,1000,-1000,0,28.5
E07000221,2011,1000,-1000,0,30
E07000221,2012,1000,-1000,0,31.4
E07000221,2013,1000,-1000,0,32
E07000221,2014,1000,-1000,0,32
E07000221,2015,1000,-1000,0,32.5
E07000221,2016,1000,-1000,0,34.2
E07000221,2017,1000,-1000,0,36.6
E07000221,2018,1000,-1000,0,38.5
E07000221,2019,1000,-1000,0,39.1
E07000221,2020,1000,-1000,0,39.2
E07000221,2021,1000,-1000,0,39.2
E07000221,2022,1000,-1000,0,39.5
E07000222,2004,1000,-1000,0,26.7
E07000222,2005,1000,-1000,0,26.5
E07000222,2006,1000,-1000,0,27.7
E07000222,2007,1000,-1000,0,28.1
E07000222,2008,1000,-1000,0,28.3
E07000222,2009,1000,-1000,0,28.3
E07000222,2010,1000,-1000,0,29.1
E07000222,2011,1000,-1000,0,30.5
E07000222,2012,1000,-1000,0,32.1
E07000222,2013,1000,-1000,0,33.4
E07000222,2014,1000,-1000,0,34.5
E07000222,2015,1000,-1000,0,36.2
E07000222,2016,1000,-1000,0,38.1
E07000222,2017,1000,-1000,0,40.5
E07000222,2018,1000,-1000,0,42.1
E07000222,2019,1000,-1000,0,42.7
E07000222,2020,1000,-1000,0,42.2
E07000222,2021,1000,-1000,0,41.1
E07000222,2022,1000,-1000,0,40.4
E07000223,2004,1000,-1000,0,23.1
E07000223,2005,1000,-1000,0,23.1
E07000223,2006,1000,-1000,0,24.2
E07000223,2007,1000,-1000,0,25.5
E07000223,2008,1000,-1000,0,27.1
E07000223,2009,1000,-1000,0,28.4
E07000223,2010,1000,-1000,0,28.8
E07000223,2011,1000,-1000,0,28.2
E07000223,2012,1000,-1000,0,27.2
E07000223,2013,1000,-1000,0,26.7
E07000223,2014,1000,-1000,0,27
E07000223,2015,1000,-1000,0,28.5
E07000223,2016,1000,-1000,0,30
E07000223,2017,1000,-1000,0,31.2
E07000223,2018,1000,-1000,0,30.9
E07000223,2019,1000,-1000,0,30.8
E07000223,2020,1000,-1000,0,32.1
E07000223,2021,1000,-1000,0,34.4
E07000223,2022,1000,-1000,0,36.3
E07000224,2004,1000,-1000,0,19.8
E07000224,2005,1000,-1000,0,19.6
E07000224,2006,1000,-1000,0,20.5
E07000224,2007,1000,-1000,0,21.2
E07000224,2008,1000,-1000,0,22
E07000224,2009,1000,-1000,0,22.7
E07000224,2010,1000,-1000,0,23.1
E07000224,2011,1000,-1000,0,23.5
E07000224,2012,1000,-1000,0,23.8
E07000224,2013,1000,-1000,0,24.8
E07000224,2014,1000,-1000,0,25.5
E07000224,2015,1000,-1000,0,27
E07000224,2016,1000,-1000,0,28
E07000224,2017,1000,-1000,0,29
E07000224,2018,1000,-1000,0,29.3
E07000224,2019,1000,-1000,0,29.9
E07000224,2020,1000,-1000,0,31.3
E07000224,2021,1000,-1000,0,32.8
E07000224,2022,1000,-1000,0,33.9
E07000225,2004,1000,-1000,0,24.6
E07000225,2005,1000,-1000,0,24.6
E07000225,2006,1000,-1000,0,24.7
E07000225,2007,1000,-1000,0,25
E07000225,2008,1000,-1000,0,25.4
E07000225,2009,1000,-1000,0,25.3
E07000225,2010,1000,-1000,0,25.2
E07000225,2011,1000,-1000,0,25.3
E07000225,2012,1000,-1000,0,25.6
E07000225,2013,1000,-1000,0,26.1
E07000225,2014,1000,-1000,0,26.4
E07000225,2015,1000,-1000,0,27.7
E07000225,2016,1000,-1000,0,29.1
E07000225,2017,1000,-1000,0,30.6
E07000225,2018,1000,-1000,0,31.4
E07000225,2019,1000,-1000,0,31.8
E07000225,2020,1000,-1000,0,33.1
E07000225,2021,1000,-1000,0,34.4
E07000225,2022,1000,-1000,0,35.8
E07000226,2004,1000,-1000,0,25
E07000226,2005,1000,-1000,0,24.9
E07000226,2006,1000,-1000,0,26.7
E07000226,2007,1000,-1000,0,28.3
E07000226,2008,1000,-1000,0,29.7
E07000226,2009,1000,-1000,0,31
E07000226,2010,1000,-1000,0,31.7
E07000226,2011,1000,-1000,0,32.4
E07000226,2012,1000,-1000,0,32.8
E07000226,2013,1000,-1000,0,33.7
E07000226,2014,1000,-1000,0,34.5
E07000226,2015,1000,-1000,0,35.7
E07000226,2016,1000,-1000,0,36.1
E07000226,2017,1000,-1000,0,36.8
E07000226,2018,1000,-1000,0,36.5
E07000226,2019,1000,-1000,0,36.8
E07000226,2020,1000,-1000,0,37.2
E07000226,2021,1000,-1000,0,38.5
E07000226,2022,1000,-1000,0,39.3
E07000227,2004,1000,-1000,0,26.1
E07000227,2005,1000,-1000,0,25.9
E07000227,2006,1000,-1000,0,27.2
E07000227,2007,1000,-1000,0,28.1
E07000227,2008,1000,-1000,0,28.6
E07000227,2009,1000,-1000,0,28.9
E07000227,2010,1000,-1000,0,29.1
E07000227,2011,1000,-1000,0,29.1
E07000227,2012,1000,-1000,0,29.4
E07000227,2013,1000,-1000,0,29.5
E07000227,2014,1000,-1000,0,30
E07000227,2015,1000,-1000,0,30.2
E07000227,2016,1000,-1000,0,30.6
E07000227,2017,1000,-1000,0,31.1
E07000227,2018,1000,-1000,0,32.5
E07000227,2019,1000,-1000,0,34.3
E07000227,2020,1000,-1000,0,36.2
E07000227,2021,1000,-1000,0,37.6
E07000227,2022,1000,-1000,0,38.2
E07000228,2004,1000,-1000,0,22.5
E07000228,2005,1000,-1000,0,22.5
E07000228,2006,1000,-1000,0,23.7
E07000228,2007,1000,-1000,0,24.8
E07000228,2008,1000,-1000,0,25.8
E07000228,2009,1000,-1000,0,26.6
E07000228,2010,1000,-1000,0,26.9
E07000228,2011,1000,-1000,0,26.9
E07000228,2012,1000,-1000,0,27
E07000228,2013,1000,-1000,0,27.7
E07000228,2014,1000,-1000,0,28.6
E07000228,2015,1000,-1000,0,29.4
E07000228,2016,1000,-1000,0,29.9
E07000228,2017,1000,-1000,0,30.8
E07000228,2018,1000,-1000,0,32.2
E07000228,2019,1000,-1000,0,34.3
E07000228,2020,1000,-1000,0,36.3
E07000228,2021,1000,-1000,0,37.9
E07000228,2022,1000,-1000,0,38.6
E07000229,2004,1000,-1000,0,28.9
E07000229,2005,1000,-1000,0,28.9
E07000229,2006,1000,-1000,0,30.1
E07000229,2007,1000,-1000,0,31.4
E07000229,2008,1000,-1000,0,33
E07000229,2009,1000,-1000,0,34
E07000229,2010,1000,-1000,0,34.5
E07000229,2011,1000,-1000,0,34.6
E07000229,2012,1000,-1000,0,34.3
E07000229,2013,1000,-1000,0,34.8
E07000229,2014,1000,-1000,0,35.6
E07000229,2015,1000,-1000,0,38.3
E07000229,2016,1000,-1000,0,41.3
E07000229,2017,1000,-1000,0,44.5
E07000229,2018,1000,-1000,0,47.4
E07000229,2019,1000,-1000,0,50.1
E07000229,2020,1000,-1000,0,53.1
E07000229,2021,1000,-1000,0,54.6
E07000229,2022,1000,-1000,0,55.5
E07000234,2004,1000,-1000,0,31
E07000234,2005,1000,-1000,0,30.8
E07000234,2006,1000,-1000,0,31.4
E07000234,2007,1000,-1000,0,31.7
E07000234,2008,1000,-1000,0,33.1
E07000234,2009,1000,-1000,0,34.9
E07000234,2010,1000,-1000,0,36.7
E07000234,2011,1000,-1000,0,38.2
E07000234,2012,1000,-1000,0,39.1
E07000234,2013,1000,-1000,0,39.9
E07000234,2014,1000,-1000,0,39.1
E07000234,2015,1000,-1000,0,36.5
E07000234,2016,1000,-1000,0,33.2
E07000234,2017,1000,-1000,0,31.5
E07000234,2018,1000,-1000,0,32.5
E07000234,2019,1000,-1000,0,35.6
E07000234,2020,1000,-1000,0,38.9
E07000234,2021,1000,-1000,0,41.3
E07000234,2022,1000,-1000,0,42.3
E07000235,2004,1000,-1000,0,24.3
E07000235,2005,1000,-1000,0,24.2
E07000235,2006,1000,-1000,0,24.7
E07000235,2007,1000,-1000,0,25.1
E07000235,2008,1000,-1000,0,25.5
E07000235,2009,1000,-1000,0,25.8
E07000235,2010,1000,-1000,0,26
E07000235,2011,1000,-1000,0,26.6
E07000235,2012,1000,-1000,0,27.1
E07000235,2013,1000,-1000,0,27.6
E07000235,2014,1000,-1000,0,27.8
E07000235,2015,1000,-1000,0,28.4
E07000235,2016,1000,-1000,0,29.3
E07000235,2017,1000,-1000,0,30.5
E07000235,2018,1000,-1000,0,32.1
E07000235,2019,1000,-1000,0,33.4
E07000235,2020,1000,-1000,0,34.3
E07000235,2021,1000,-1000,0,34
E07000235,2022,1000,-1000,0,33.4
E07000236,2004,1000,-1000,0,16.1
E07000236,2005,1000,-1000,0,16.2
E07000236,2006,1000,-1000,0,17.4
E07000236,2007,1000,-1000,0,19.1
E07000236,2008,1000,-1000,0,20.9
E07000236,2009,1000,-1000,0,22.1
E07000236,2010,1000,-1000,0,22.8
E07000236,2011,1000,-1000,0,23.6
E07000236,2012,1000,-1000,0,24.9
E07000236,2013,1000,-1000,0,26.8
E07000236,2014,1000,-1000,0,28.9
E07000236,2015,1000,-1000,0,31
E07000236,2016,1000,-1000,0,32.2
E07000236,2017,1000,-1000,0,32.6
E07000236,2018,1000,-1000,0,32.5
E07000236,2019,1000,-1000,0,32.5
E07000236,2020,1000,-1000,0,32.8
E07000236,2021,1000,-1000,0,32.6
E07000236,2022,1000,-1000,0,32.3
E07000237,2004,1000,-1000,0,22.7
E07000237,2005,1000,-1000,0,22.5
E07000237,2006,1000,-1000,0,24.5
E07000237,2007,1000,-1000,0,25.4
E07000237,2008,1000,-1000,0,26
E07000237,2009,1000,-1000,0,26.3
E07000237,2010,1000,-1000,0,26.5
E07000237,2011,1000,-1000,0,27.5
E07000237,2012,1000,-1000,0,29.1
E07000237,2013,1000,-1000,0,31.1
E07000237,2014,1000,-1000,0,32.3
E07000237,2015,1000,-1000,0,32.9
E07000237,2016,1000,-1000,0,32.6
E07000237,2017,1000,-1000,0,32.8
E07000237,2018,1000,-1000,0,33.4
E07000237,2019,1000,-1000,0,34.3
E07000237,2020,1000,-1000,0,35.5
E07000237,2021,1000,-1000,0,36.1
E07000237,2022,1000,-1000,0,36.6
E07000238,2004,1000,-1000,0,20.4
E07000238,2005,1000,-1000,0,20.5
E07000238,2006,1000,-1000,0,21.1
E07000238,2007,1000,-1000,0,21.4
E07000238,2008,1000,-1000,0,21.6
E07000238,2009,1000,-1000,0,21.9
E07000238,2010,1000,-1000,0,22.2
E07000238,2011,1000,-1000,0,23.1
E07000238,2012,1000,-1000,0,23.7
E07000238,2013,1000,-1000,0,24.7
E07000238,2014,1000,-1000,0,25.2
E07000238,2015,1000,-1000,0,25.8
E07000238,2016,1000,-1000,0,26.5
E07000238,2017,1000,-1000,0,27.7
E07000238,2018,1000,-1000,0,29.7
E07000238,2019,1000,-1000,0,31.9
E07000238,2020,1000,-1000,0,34.1
E07000238,2021,1000,-1000,0,35.2
E07000238,2022,1000,-1000,0,35.8
E07000239,2004,1000,-1000,0,16.2
E07000239,2005,1000,-1000,0,16.3
E07000239,2006,1000,-1000,0,17.5
E07000239,2007,1000,-1000,0,18.6
E07000239,2008,1000,-1000,0,19.3
E07000239,2009,1000,-1000,0,19.8
E07000239,2010,1000,-1000,0,19.8
E07000239,2011,1000,-1000,0,20.2
E07000239,2012,1000,-1000,0,21
